Date,gross_ret,net_ret,cost,turnover,regime,ann_vol
2023-06-08,0.0010815225311860705,0.00023290822445618084,0.0008486143067298897,1.112150414693724,low,0.10651225669255533
2023-06-09,0.0003315924358397314,0.0003315924358397314,0.0,0.0,low,0.109272519798056
2023-06-12,-0.01417266970442063,-0.01417266970442063,0.0,0.0,low,0.10755345688884363
2023-06-13,-0.0037401811864430797,-0.0037401811864430797,0.0,0.0,low,0.1096389303841583
2023-06-14,0.006899384502549264,0.006899384502549264,0.0,0.0,low,0.10970157609901268
2023-06-15,-0.0010193159291242502,-0.0010193159291242502,0.0,0.0,low,0.10435044904591817
2023-06-16,-0.0040773736315800144,-0.0040773736315800144,0.0,0.0,low,0.1037437065200893
2023-06-20,0.009744517614432052,0.009744517614432052,0.0,0.0,low,0.10274549641605535
2023-06-21,0.01845252405778964,0.01845252405778964,0.0,0.0,low,0.10392546535334184
2023-06-22,0.006055468001927799,0.006055468001927799,0.0,0.0,low,0.10974587958963121
2023-06-23,0.001562280027826582,0.001562280027826582,0.0,0.0,low,0.10281642899085816
2023-06-26,-0.002968930923046572,-0.002968930923046572,0.0,0.0,low,0.10183963073291319
2023-06-27,-0.001891531934458174,-0.001891531934458174,0.0,0.0,low,0.10660353249423825
2023-06-28,-0.0017936796098921774,-0.0017936796098921774,0.0,0.0,low,0.10114997834974823
2023-06-29,0.0025198334029240895,0.0025198334029240895,0.0,0.0,low,0.10215452657906854
2023-06-30,0.006910205305863457,0.006910205305863457,0.0,0.0,low,0.1018505920036153
2023-07-03,-0.010680397796416783,-0.010680397796416783,0.0,0.0,low,0.1037097817874701
2023-07-05,0.003304797463962703,0.003304797463962703,0.0,0.0,low,0.0988127929561069
2023-07-06,0.009511201388187252,0.009511201388187252,0.0,0.0,low,0.09707991846775604
2023-07-07,-0.01130376288439561,-0.01130376288439561,0.0,0.0,low,0.10787604551698736
2023-07-10,0.006121526080548999,0.006121526080548999,0.0,0.0,low,0.10789739326870636
2023-07-11,0.0010681677325753204,8.443314570082561e-06,0.0010597244180052378,1.3752344860183896,low,0.10494666206129886
2023-07-12,0.011385889778462962,0.011385889778462962,0.0,0.0,low,0.10706804062725273
2023-07-13,0.009056835821560548,0.009056835821560548,0.0,0.0,low,0.10358511346308255
2023-07-14,-0.0014186220283820545,-0.0014186220283820545,0.0,0.0,low,0.10590769471305982
