Date,gross_ret,net_ret,cost,turnover,regime,ann_vol
2015-07-22,0.002510629168072956,0.0002784486185803416,0.0022321805494926144,3.0471520433514065,low,0.1283162799936014
2015-07-23,0.00915428910190489,0.00703689640589066,0.0021173926960142307,2.9292589122234878,low,0.12814393490695505
2015-07-24,0.006285585182587568,0.0039008904376272788,0.0023846947449602893,3.3497507948526195,low,0.12686240175845612
2015-07-27,0.0022206351103455763,-1.935863477486692e-05,0.0022399937451204432,3.1099734659185274,low,0.12676297920110793
2015-07-28,0.012941177580717052,0.010524781504823267,0.0024163960758937855,3.2810666141242018,low,0.13041780702548306
2015-07-29,0.003514307894670497,0.0012393046906795796,0.0022750032039909173,3.0610230727697236,low,0.11301486887644605
2015-07-30,-0.002476620102781803,-0.004529428013185526,0.0020528079104037227,2.927282888882413,low,0.11513375739213388
2015-07-31,-0.0044108850586343125,-0.006182889731878376,0.0017720046732440636,2.484036442927899,low,0.11315265704210511
2015-08-03,-0.0065488438624553905,-0.00863682917079357,0.00208798530833818,2.9778526969000496,low,0.11436345064880292
2015-08-04,-0.005668331939421535,-0.007700531160766787,0.0020321992213452526,2.8539176062632317,low,0.1137727872036888
2015-08-05,0.001519272481827739,-0.00019525040086224043,0.0017145228826899795,2.3626388194763672,low,0.11400725234448048
2015-08-06,0.001319152590365694,-0.0009169432172990914,0.0022360958076647853,2.9741740537830035,low,0.09818171922556022
2015-08-07,-0.007085736594711249,-0.009489976607110897,0.002404240012399649,3.1584873952850088,low,0.10991409037998921
2015-08-10,-0.0223715054095886,-0.025105449441120666,0.002733944031532067,3.524550486117944,low,0.10161627735350069
2015-08-11,0.017660101179944564,0.015817105766379132,0.0018429954135654304,2.4634149785039727,low,0.0987652631186647
2015-08-12,0.005117607345654252,0.002499777961960885,0.0026178293836933673,3.3962069987733936,low,0.10074308629152068
2015-08-13,0.0060613907334622465,0.0037073384710679847,0.002354052262394262,3.188077587219571,low,0.10072475868639479
2015-08-14,-0.0027226874965328497,-0.0049750710782174475,0.002252383581684598,3.2314036183571493,low,0.09609042960393123
2015-08-17,0.0013228033594761073,-0.0006834364685673355,0.0020062398280434428,2.880667307749424,low,0.09438679384679945
2015-08-18,-0.013732201640778128,-0.016005126487294623,0.002272924846516494,3.154028663701541,low,0.0963046222314266
2015-08-19,-0.00234529217995697,-0.004062929798359172,0.0017176376184022016,2.4056094034048083,low,0.0944033102732478
2015-08-20,-0.0013061232370752342,-0.003293784019442566,0.001987660782367332,2.6911253130685995,low,0.09840456608500348
2015-08-21,0.006151060589117437,0.004162096395345229,0.0019889641937722077,2.7085253730497696,low,0.13407441703037531
2015-08-24,0.004786724781330895,0.0027281574425730786,0.0020585673387578164,2.6358149525662222,medium,0.17411297922905206
2015-08-25,0.009827155972195719,0.007716711847969543,0.0021104441242261753,2.765698361467103,medium,0.22148482488630294
2015-08-26,0.0012451767261714344,-0.0014269268949577423,0.0026721036211291766,3.2873735577612986,medium,0.21484827997228162
2015-08-27,0.004659341534538384,0.002394199833651101,0.002265141700887283,2.663704246978879,high,0.2786295244905983
2015-08-28,-0.010591756199445305,-0.012859835887537694,0.00226807968809239,2.619213818998704,high,0.2971923867131827
2015-08-31,-0.0025608746728255785,-0.004507560576746469,0.0019466859039208905,2.3805171112075914,high,0.297361873698021
2015-09-01,0.002582207474690383,0.00036046692607500774,0.002221740548615375,2.6954209245252376,high,0.2982116085187127
2015-09-02,0.00954036097092999,0.007161190078165651,0.0023791708927643393,2.7977416802255233,high,0.31397486832348226
2015-09-03,0.010543301422317042,0.007971745607289528,0.0025715558150275143,3.0871675387333966,high,0.3246094106210217
2015-09-04,0.006112780748912781,0.0031955238758561893,0.0029172568730565914,3.4780676639130212,high,0.3234212726362781
2015-09-08,0.00564348750791016,0.0027236082053763385,0.0029198793025338216,3.3885092750710104,high,0.3264478039278629
2015-09-09,0.0033353030698133005,0.0007273475019180424,0.002607955567895258,3.0918766125452315,high,0.34037443545236673
2015-09-10,-0.004772630601544288,-0.00728198462785926,0.002509354026314972,2.928193080072119,high,0.3426683045557454
2015-09-11,0.0020025834454824483,-0.0002496510626016023,0.0022522345080840506,2.615434432284871,high,0.3440712670393142
2015-09-14,0.00073408622708282,-0.0017844176519941001,0.0025185038790769203,2.9958985803831375,high,0.345344977489686
2015-09-15,0.0005992243013785629,-0.0020948289823278913,0.0026940532837064542,3.154306938192574,high,0.344347813785897
2015-09-16,0.004984892981562303,0.0025253291134242207,0.0024595638681380824,2.8400081765221086,high,0.34711265862812185
2015-09-17,-0.007054270672001081,-0.009846781179458,0.002792510507456918,3.2715162951886736,high,0.3489524718140633
2015-09-18,-0.006467828299587844,-0.008721021465504979,0.0022531931659171348,2.6306335206718416,high,0.3482126347019145
2015-09-21,-0.012727943469533527,-0.014918205640560105,0.0021902621710265784,2.6794448798077584,high,0.33870931256958925
2015-09-22,-0.00213579559565161,-0.0036341069580162074,0.0014983113623645975,1.9156778198658952,high,0.31846948320147206
2015-09-23,-0.0013482442662560094,-0.003337986306520724,0.001989742040264715,2.5188833378115505,high,0.2803297905946056
2015-09-24,0.0009606260032689322,-0.0010308659640635377,0.00199149196733247,2.7236269125328483,high,0.2755318083797425
2015-09-25,-0.005397246153279686,-0.007475321294939705,0.002078075141660018,2.869804396740256,medium,0.22544978138807836
2015-09-28,-0.012327958390977585,-0.014416950512922935,0.0020889921219453492,2.7454810963210288,medium,0.20589469913554181
2015-09-29,-0.006367997376053409,-0.008074392124348755,0.0017063947482953464,2.257111639435569,medium,0.22091350235039556
2015-09-30,0.0032656926926560854,0.0015917860875542926,0.0016739066051017929,2.2872584488163303,medium,0.21931131002528104
2015-10-01,-0.007211120141256827,-0.009381687173326556,0.0021705670320697284,2.998265410339757,medium,0.20041222205742606
2015-10-02,0.0009908214299847319,-0.0007232981438923746,0.0017141195738771065,2.3122255166657197,medium,0.1874701937254368
2015-10-05,0.006797787196451599,0.00479304754387519,0.0020047396525764093,2.716898934001888,medium,0.19204906223890197
2015-10-06,-0.014601416965889064,-0.016698578278510217,0.0020971613126211527,2.9029944391628777,medium,0.18851177292566137
2015-10-07,-0.004611879727962972,-0.006285029366614611,0.0016731496386516395,2.34685470326588,medium,0.16697606760691314
2015-10-08,-0.002910075162252692,-0.004936607129409425,0.0020265319671567326,2.7839864037269595,medium,0.15678450809878747
2015-10-09,-0.0009927663412133115,-0.0027527227603046807,0.0017599564190913693,2.3888952188560917,medium,0.15640142255308137
2015-10-12,-0.011772196129729379,-0.013738297160919703,0.001966101031190324,2.76331532222636,medium,0.1554738253391418
2015-10-13,-0.003239979972388444,-0.004721206210777331,0.0014812262383888865,2.0778933290640316,medium,0.1541029747305818
2015-10-14,0.005797374322764308,0.004085644860427439,0.0017117294623368684,2.3502817083954626,low,0.1499274110356237
