Date,gross_ret,net_ret,cost,turnover
2015-04-20,0.01061006546771616,0.008465869261316778,0.0021441962063993803,3.209271792889199
2015-04-21,0.002500434420126551,0.0002591602929524362,0.0022412741271741147,3.340642561534398
2015-04-22,-0.008565051101598527,-0.01060063938887104,0.0020355882872725123,2.9521100148193717
2015-04-23,0.0075183678375954945,0.0058618878160262445,0.0016564800215692497,2.5205449431344267
2015-04-24,-0.007494147796125064,-0.009886810712673043,0.0023926629165479797,3.5644363062128672
2015-04-27,0.007927149486289245,0.005937079887937482,0.001990069598351763,2.728261910587122
2015-04-28,0.0024752396841282802,-2.8520515531859584e-05,0.00250376019966014,3.3017197278763724
2015-04-29,0.014048873645524275,0.011990590412265086,0.00205828323325919,2.905421100188651
2015-04-30,0.007980113993189571,0.005600261162499011,0.00237985283069056,3.1589788800249154
2015-05-01,0.0010875508722778269,-0.0011583841020751068,0.0022459349743529336,3.0613485215692875
2015-05-04,0.002126734807859589,0.0002744280201067051,0.001852306787752884,2.761019015899239
2015-05-05,0.001065332657992063,-0.0011642224053914128,0.002229555063383476,3.1906109824916165
2015-05-06,-0.004460925671874727,-0.006397132630875072,0.0019362069590003446,2.676690167703881
2015-05-07,0.0008094295213953253,-0.0008831321148423889,0.0016925616362377142,2.4226729132939457
2015-05-08,0.010295615748771206,0.008258246023051427,0.002037369725719779,2.8061350598626453
2015-05-11,-0.0045031421990897064,-0.006838516533565453,0.002335374334475747,3.186894453976599
2015-05-12,-0.0013962466287920927,-0.0034152905176810106,0.002019043888888918,2.8169435770290288
2015-05-13,0.006025845407280977,0.003966435417536407,0.0020594099897445705,2.953983312167895
2015-05-14,-0.008705870389257787,-0.010917967753566377,0.0022120973643085903,3.135146792871722
2015-05-15,0.01072343947662869,0.009231583635574544,0.0014918558410541448,2.195108510357197
2015-05-18,8.837326788179182e-06,-0.0024384674230257686,0.002447304749813948,3.4787260155700857
2015-05-19,0.008033690842477674,0.006051518512107434,0.0019821723303702398,2.8812555206187196
2015-05-20,-0.0023288996497354067,-0.004504214882756358,0.002175315233020951,3.1893488909547325
2015-05-21,0.005207208446948848,0.0032304413274780322,0.001976767119470816,2.855877888023433
2015-05-22,-0.01210659128224952,-0.014030608941340473,0.0019240176590909527,2.602712420146794
2015-05-26,0.007672384326686444,0.006185459506518125,0.0014869248201683188,2.240555692237853
2015-05-27,0.002479073299939646,0.0001855896444114282,0.002293483655528218,3.2446064086495396
2015-05-28,-0.00587559000136267,-0.008107986144894615,0.0022323961435319448,3.3290629353943126
2015-05-29,-0.0043557560905235744,-0.006219743394138523,0.0018639873036149484,2.815376493758818
2015-06-01,0.009374218834087844,0.007683747841326508,0.0016904709927613366,2.54620116270698
2015-06-02,-0.004493004303854156,-0.006803088703943076,0.0023100844000889203,3.579311551504974
2015-06-03,-0.012859932363473226,-0.014555270407425007,0.0016953380439517812,2.5821127624703832
2015-06-04,0.000890739764865517,-0.00047978874075944107,0.0013705285056249581,2.1379655593724065
2015-06-05,-0.0008211411444589658,-0.002793069694802728,0.0019719285503437623,2.912208947326044
2015-06-08,0.003697632146130521,0.0019031751568026568,0.0017944569893278643,2.757567395836965
2015-06-09,0.000462131616945074,-0.0016547157632417393,0.0021168473801868133,3.286836733672005
2015-06-10,0.0004990986957693008,-0.0015179787083833302,0.002017077404152631,3.1171364719096495
2015-06-11,0.005269633971637267,0.0033303377936665197,0.0019392961779707474,2.999931507173785
2015-06-12,0.0032438105966041313,0.0010429183460930178,0.0022008922505111135,3.3861548586831587
2015-06-15,0.004714480012517116,0.00279146184820966,0.0019230181643074557,2.9474784302282537
2015-06-16,-0.0034101417202776546,-0.005575917379636034,0.002165775659358379,3.330310925533541
2015-06-17,0.0023842988745961242,0.0007514572241207015,0.0016328416504754228,2.601062601323207
2015-06-18,0.0007816172879246104,-0.0009373076694807361,0.0017189249574053466,2.68106648109419
2015-06-19,-0.0006297393749492442,-0.0024514986298677026,0.0018217592549184584,2.833693590379214
2015-06-22,0.0010744282015861095,-0.0006967969113578997,0.0017712251129440091,2.7771493660013027
2015-06-23,-0.012892933747582923,-0.014985834426498236,0.0020929006789153124,3.22845307348663
2015-06-24,-0.00017450040400162492,-0.001551790558739123,0.0013772901547374982,2.089751575762017
2015-06-25,0.012974292206218449,0.011098170657454038,0.0018761215487644103,2.900683369376443
2015-06-26,0.009781464271782656,0.007768881503987634,0.0020125827677950217,3.083180447859269
2015-06-29,-0.0037644890786191956,-0.006103189367654325,0.002338700289035129,3.4950852506615275
2015-06-30,0.0030292422264196345,0.0011483499573649062,0.0018808922690547283,2.895442357543161
2015-07-01,0.0001857763908570357,-0.0018599680990391357,0.0020457444898961713,3.1516002523015
2015-07-02,0.00859856095108923,0.0068722645003699255,0.0017262964507193043,2.625652080420309
2015-07-06,0.0025315625004688935,0.00026337124095815543,0.002268191259510738,3.433692632730439
2015-07-07,-0.005349465584358153,-0.007625076756003569,0.002275611171645416,3.413519206717582
2015-07-08,-0.014128879246777103,-0.0159949248369781,0.0018660455902009944,2.759037210857408
2015-07-09,0.0066707458933516865,0.005451987224028109,0.0012187586693235776,1.844275692859797
2015-07-10,3.4573476976406894e-05,-0.002116002774278653,0.0021505762512550597,3.1611255330684234
2015-07-13,-0.003700143382398852,-0.005469253355714668,0.0017691099733158164,2.6158924508264287
2015-07-14,0.0003155393364060436,-0.001375948289721314,0.0016914876261273576,2.5318437602421415
2015-07-15,0.0024838568905345775,0.0005979671966799243,0.0018858896938546532,2.8217172579475247
2015-07-16,0.0038094374143198616,0.0016066359690683775,0.002202801445251484,3.226356929840298
2015-07-17,-0.04490684337600396,-0.04719533158640898,0.002288488210405015,3.271913536419285
2015-07-20,-0.004039409902454298,-0.005737008892666618,0.0016975989902123197,2.273085000815635
2015-07-21,0.011325714977787312,0.009532558427821849,0.001793156549965463,2.2447104040091976
2015-07-22,0.0025103166598804414,0.0002781321443684065,0.002232184515512035,3.0471555862425452
2015-07-23,0.009154440337944344,0.007037076568214878,0.002117363769729466,2.929211853652394
2015-07-24,0.006286068803897876,0.0039013797634096176,0.0023846890404882583,3.34974358787918
2015-07-27,0.0022207077867428633,-1.929775632289162e-05,0.002240005543065755,3.109991330526415
2015-07-28,0.01294141522354272,0.010525023131052183,0.002416392092490538,3.2810630171943753
2015-07-29,0.003514126271122406,0.0012391182725406957,0.0022750079985817103,3.061033886843472
2015-07-30,-0.002476590434772205,-0.004529403086832891,0.0020528126520606865,2.9272900464816023
2015-07-31,-0.004411069410281156,-0.0061830843888445895,0.0017720149785634331,2.484054944849749
2015-08-03,-0.006548862831483601,-0.008636839218718169,0.002087976387234568,2.977834022817361
2015-08-04,-0.005668345352700074,-0.007700549854980808,0.002032204502280734,2.8539256451136543
2015-08-05,0.0015188968180907974,-0.00019563232669377083,0.0017145291447845682,2.3626515850535412
2015-08-06,0.0013191048899782308,-0.0009169798651016815,0.0022360847550799124,2.97416092189238
2015-08-07,-0.0070863898867939154,-0.009490612341688742,0.002404222454894827,3.1584600689609124
2015-08-10,-0.022372137053845317,-0.0251060754462454,0.002733938392400082,3.524545223291834
2015-08-11,0.017659906905971745,0.015816920355670838,0.0018429865503009051,2.463407090494256
2015-08-12,0.005117796500488124,0.0024999571569635634,0.0026178393435245606,3.3962176914627045
2015-08-13,0.006061042215725958,0.0037069601515427025,0.0023540820641832555,3.1881162924142274
2015-08-14,-0.002722633323716223,-0.004975031031015948,0.0022523977072997246,3.231421738285187
2015-08-17,0.0013229351644273367,-0.0006832956860306628,0.0020062308504579995,2.880654126523439
2015-08-18,-0.013732196774803727,-0.016005142396875862,0.0022729456220721353,3.154061745900691
2015-08-19,-0.0023452643685023603,-0.004062878625073393,0.001717614256571033,2.4055745063321305
2015-08-20,-0.0013063404549623337,-0.003293984932718547,0.0019876444777562133,2.691099147794919
2015-08-21,0.006151176047633102,0.00416220915306791,0.001988966894565192,2.7085275574081593
2015-08-24,0.004786714927799456,0.002728140240212917,0.0020585746875865394,2.6358251502508065
2015-08-25,0.009827204472186537,0.007716748263607052,0.0021104562085794854,2.765714679295116
2015-08-26,0.0012454098556162704,-0.0014266998830798077,0.002672109738696078,3.287377386518775
2015-08-27,0.004659228764199668,0.0023940934346445724,0.002265135329555095,2.663695139642924
2015-08-28,-0.010591786005427952,-0.012859860708327498,0.002268074702899547,2.619203129353174
2015-08-31,-0.0025610279476389435,-0.004507718067431557,0.0019466901197926136,2.380520146541747
2015-09-01,0.0025822407411831617,0.0003605155600614326,0.002221725181121729,2.6954054028055627
2015-09-02,0.00954006380431551,0.007160932194243196,0.002379131610072313,2.7976916124044657
2015-09-03,0.0105431575534293,0.007971627237053072,0.002571530316376228,3.0871355035090358
2015-09-04,0.006112753477834163,0.0031955075574523757,0.0029172459203817874,3.478055104797246
2015-09-08,0.0056438639806935306,0.0027239722124662554,0.002919891768227275,3.3885234417756567
2015-09-09,0.0033353499035320925,0.0007273561006674329,0.0026079938028646596,3.0919220955556352
2015-09-10,-0.00477233699847585,-0.007281697782029264,0.002509360783553415,2.9282021300378145
2015-09-11,0.0020027355738451245,-0.0002495041919835777,0.002252239765828702,2.6154409228586184
2015-09-14,0.0007340156119715834,-0.0017844911547118853,0.0025185067666834687,2.9958974226316757
2015-09-15,0.0005991496072248752,-0.002094878251525681,0.0026940278587505562,3.154270903599513
2015-09-16,0.00498480607664742,0.002525236830553736,0.0024595692460936836,2.840013034563579
2015-09-17,-0.007054259175392038,-0.009846766356481906,0.0027925071810898676,3.27150863480137
2015-09-18,-0.006468121539259339,-0.008721319562797744,0.0022531980235384057,2.6306407564400076
2015-09-21,-0.01272808753294459,-0.01491833235349683,0.0021902448205522395,2.6794242063215163
2015-09-22,-0.002135913218199911,-0.0036341938026702688,0.0014982805844703578,1.9156402527750878
2015-09-23,-0.0013481621581188119,-0.003337895644703962,0.0019897334865851503,2.5188693731446654
2015-09-24,0.0009603922091325891,-0.0010310978411905666,0.0019914900503231556,2.723621572255353
2015-09-25,-0.005397634217775282,-0.0074757027910351305,0.0020780685732598478,2.8697950984460587
2015-09-28,-0.012328037765261939,-0.01441702222206424,0.002088984456802301,2.745468829914444
2015-09-29,-0.0063679729711123316,-0.008074362246202562,0.0017063892750902295,2.257104053983369
2015-09-30,0.003265387971293856,0.0015914676868324573,0.0016739202844613986,2.2872788264093855
2015-10-01,-0.007211061117822744,-0.009381611266145496,0.002170550148322752,2.998241135911265
2015-10-02,0.000991049736669337,-0.0007230691808507016,0.0017141189175200386,2.3122218708189237
2015-10-05,0.006797705866080244,0.004792959856890499,0.0020047460091897453,2.7169056323769434
2015-10-06,-0.014601657519418906,-0.01669881341096357,0.0020971558915446626,2.902987720897423
2015-10-07,-0.0046118443564407904,-0.006284976630925066,0.0016731322744842757,2.3468306182313157
2015-10-08,-0.002910054055190128,-0.004936590340065486,0.002026536284875358,2.783992129664872
2015-10-09,-0.000992965966835236,-0.002752926947560001,0.0017599609807247652,2.3888993859039145
2015-10-12,-0.011772435727308591,-0.013738532798253534,0.001966097070944942,2.7633074132866238
2015-10-13,-0.0032401712400391574,-0.0047213987028618945,0.001481227462822737,2.0778986459873368
2015-10-14,0.005798428839419125,0.004086725620707867,0.0017117032187112576,2.350248934016962
2015-10-15,-0.010615971668338303,-0.013356180309763975,0.0027402086414256717,3.69234204758697
2015-10-16,-0.0064838958350358624,-0.008565841802748018,0.002081945967712157,2.88127821826118
2015-10-19,0.00157820834592811,-3.603461289551743e-05,0.0016142429588236274,2.310413499869222
2015-10-20,0.005114923165461659,0.0027945774695205127,0.002320345695941146,3.2076264496859146
2015-10-21,-0.0033017080490390107,-0.005739398568024509,0.002437690518985498,3.362216050585076
2015-10-22,-0.008240331148868916,-0.010377036027978521,0.0021367048791096055,2.8860089354749245
2015-10-23,0.0029032966222819535,0.0011070144740774116,0.001796282148204542,2.432965553194218
2015-10-26,-0.010666067034174932,-0.012942563803738259,0.002276496769563327,3.10267912695557
2015-10-27,0.0033909333097352484,0.0015814992653631961,0.0018094340443720522,2.4847582611858128
2015-10-28,0.001992496774908951,-0.00031392307089782474,0.002306419845806776,3.137847023215308
2015-10-29,0.0022069849312051394,7.03174438082192e-05,0.00213666748739692,3.005259809820879
2015-10-30,0.0069702630283370644,0.004660094742682879,0.002310168285654186,3.2662452062560585
2015-11-02,0.007080905389883605,0.0050072190370850245,0.00207368635279858,2.9209516476523802
2015-11-03,0.010362832036297622,0.007995216665904461,0.002367615370393161,3.3257580488422236
2015-11-04,0.023869666897904478,0.02181423077087175,0.0020554361270327297,2.73085157173688
2015-11-05,-0.0048670223413810445,-0.007235117483969688,0.0023680951425886438,2.980518833455067
2015-11-06,0.016148650642142843,0.014125076432172196,0.0020235742099706465,2.597481145567731
2015-11-09,-0.0020651683972270044,-0.004211050897260468,0.0021458825000334634,2.730923199160772
2015-11-10,-0.012094725214206669,-0.01472857161766646,0.002633846403459792,3.3627078121999308
2015-11-11,0.002739532736689102,0.0009942451592037669,0.001745287577485335,2.3887941067740863
2015-11-12,-0.0003318473327331778,-0.002561432270120638,0.00222958493738746,2.9785722259781453
2015-11-13,0.011182185464962241,0.009091729679589064,0.002090455785373178,2.778471518026843
2015-11-16,0.0004265133885575892,-0.002073947129607527,0.002500460518165116,3.4195880667211176
2015-11-17,0.00506214788939212,0.003093879049322501,0.0019682688400696194,2.6525737287679214
2015-11-18,0.007727555731584239,0.005435157168698187,0.0022923985628860526,3.1103011157191336
2015-11-19,0.013059830099197214,0.010709673851191892,0.002350156248005322,3.224160419141503
2015-11-20,0.006952490381730324,0.004393019412462116,0.0025594709692682073,3.544168350019709
2015-11-23,-0.0018501753572999372,-0.004232922045181108,0.0023827466878811707,3.338239201744167
2015-11-24,0.004858083725764009,0.0028262238413385254,0.0020318598844254834,2.8682834223796756
2015-11-25,-0.003925238921911753,-0.006167858922941564,0.0022426200010298115,3.0994526543097365
2015-11-27,-0.00013946938836058209,-0.0021333907639634873,0.001993921375602905,2.6727400018561718
2015-11-30,-0.008424288799997575,-0.010866283460865506,0.0024419946608679305,3.373431197942509
2015-12-01,0.005444133869605303,0.0037405309896930165,0.0017036028799122867,2.424819498017731
2015-12-02,-0.0010438329586485566,-0.003098435307637359,0.0020546023489888023,2.9414114895304637
2015-12-03,0.0036900666014631532,0.0014579170591257139,0.0022321495423374394,3.0984325541839577
2015-12-04,0.006698222604345286,0.004387637658961295,0.0023105849453839912,3.135578927763667
2015-12-07,0.005528995503925382,0.003273512790835236,0.0022554827130901465,3.125605346885386
2015-12-08,0.007954000239530943,0.005747333859586533,0.0022066663799444096,3.064948591591956
2015-12-09,0.014486052940440154,0.012321718168338242,0.0021643347721019127,3.032487235336535
2015-12-10,-0.0003774818660631337,-0.0029510081242272303,0.0025735262581640965,3.6019604112295216
2015-12-11,0.007695596415979044,0.0057040149395462935,0.0019915814764327497,2.8033472183015045
2015-12-14,0.00012734035243467095,-0.001824825885320989,0.00195216623775566,2.7421463810462585
2015-12-15,0.0015626095255903017,-0.00047568246707028073,0.0020382919926605824,2.8742175767745466
2015-12-16,0.0031060202685255505,0.0009948135825042226,0.002111206686021328,2.989092508922819
2015-12-17,-0.004438270184180026,-0.006748487261300673,0.0023102170771206474,3.16833884811559
2015-12-18,-0.0036786553506812764,-0.005571873002840032,0.0018932176521587554,2.59695706760538
2015-12-21,-0.0014395881173878914,-0.0031205626629196544,0.0016809745455317628,2.3815513948713845
2015-12-22,0.0008219938244241509,-0.001213996415742962,0.002035990240167113,2.8558005885606415
2015-12-23,0.0002934197842912956,-0.001902608669011571,0.0021960284533028666,3.0245065487432186
2015-12-24,0.0002832356994062302,-0.0018502304409099427,0.002133466140316173,2.962001318495427
2015-12-28,0.0005826110304348242,-0.0015957820452864716,0.002178393075721296,2.9902702340272063
2015-12-29,0.0010707046218850246,-0.0009674456181202496,0.002038150240005274,2.8306211566134474
2015-12-30,-0.0029043326896841643,-0.004953215176433833,0.002048882486749669,2.860475280068902
2015-12-31,-0.00458014845598346,-0.0065460064153496774,0.0019658579593662172,2.7826241685098037
2016-01-04,0.01157485945887933,0.009979640120049444,0.001595219338829887,2.177301283690888
2016-01-05,-0.006027725821574123,-0.007968841357878308,0.0019411155363041849,2.633961542529502
2016-01-06,-0.0030675704692591016,-0.004810494076457011,0.0017429236071979095,2.4229799287742915
2016-01-07,-0.016091462646443896,-0.018027119134329597,0.0019356564878857,2.698732286730309
2016-01-08,0.005012894327951639,0.003441558575222727,0.0015713357527289125,2.1829757727455856
2016-01-11,-0.00527770201197702,-0.00733236786555401,0.00205466585357699,2.861571337355077
2016-01-12,0.0070383497648912295,0.005283136339049891,0.0017552134258413381,2.472211186326144
2016-01-13,0.0029321192939815934,0.0005516389576164949,0.0023804803363650985,3.2724825724910356
2016-01-14,-0.004489357229938329,-0.006831609818794858,0.002342252588856529,3.2593662493348545
2016-01-15,-0.0003429791282185693,-0.002260417028014754,0.0019174378997961847,2.614433992934053
2016-01-19,-0.005290350155870523,-0.007152459109714245,0.0018621089538437224,2.503310142274349
2016-01-20,-0.012324908524897817,-0.014361609828493648,0.0020367013035958305,2.7298992165406477
2016-01-21,0.0010728186779319583,-0.0006359912236284856,0.0017088099015604439,2.382619275813793
2016-01-22,0.003822715782020344,0.0016450948652775793,0.0021776209167427645,2.925078866186747
2016-01-25,0.007726380992848425,0.005520727820718094,0.002205653172130331,2.981229480440549
2016-01-26,0.003774388039674887,0.0012389496855798234,0.0025354383540950637,3.4279695530511747
2016-01-27,-0.018136544114591015,-0.020286115974098486,0.002149571859507471,2.867740994327382
2016-01-28,0.02802674371380874,0.02636920128450778,0.001657542429300959,2.159234565438769
2016-01-29,0.03677847608354702,0.03394732372284558,0.002831152360701441,3.2787822211909994
2016-02-01,-0.003917878761473228,-0.007142377192844204,0.0032244984313709764,3.697783102315719
2016-02-02,-0.005639359959742846,-0.00818424307406459,0.0025448831143217447,3.058668839133787
2016-02-03,-0.006944237331497099,-0.008814089912805875,0.001869852581308777,2.319414206678874
2016-02-04,-0.008926275576493548,-0.011030778062822946,0.0021045024863293976,2.551022609532267
2016-02-05,0.013032883863054557,0.010825663985751159,0.0022072198773033977,2.661904641130616
2016-02-08,-0.05142727406485345,-0.053858064120182715,0.0024307900553292663,2.9138312332172718
2016-02-09,0.013919856150107253,0.012687216644559343,0.00123263950554791,1.4632675113878093
2016-02-10,-0.012885562235295937,-0.015640817936171957,0.00275525570087602,3.1762114513392574
2016-02-11,0.009964765576282564,0.007805192473913409,0.0021595731023691545,2.491894864117833
2016-02-12,0.030153816103153566,0.0275244209707285,0.002629395132425068,3.015800425002209
2016-02-16,-0.004429753841138541,-0.007620993767872482,0.003191239926733942,3.4831006636261472
2016-02-17,-0.011301542603043967,-0.01383229227175736,0.002530749668713393,2.9215128781624453
2016-02-18,0.008622591509392057,0.0065333205639686205,0.0020892709454234364,2.2655709774779633
2016-02-19,-0.002116118872975696,-0.005038584055698609,0.0029224651827229136,3.257070405588504
2016-02-22,-0.005774599043813283,-0.008340211400666094,0.002565612356852812,3.0327422080895436
2016-02-23,-0.0007464646838460675,-0.00284913793899454,0.0021026732551484724,2.489126819905705
2016-02-24,-0.0002461960335086439,-0.0027466275551937575,0.0025004315216851135,2.9719299815610665
2016-02-25,0.012719995834791827,0.01033816436020127,0.0023818314745905566,2.905623766105777
2016-02-26,-0.01082953614686298,-0.013643469306662668,0.0028139331597996863,3.1320389281505623
2016-02-29,0.004475963283386886,0.0021478870417813013,0.002328076241605585,2.7038234058541084
2016-03-01,0.014829745638189423,0.012226706983855381,0.0026030386543340416,3.1903086656100803
2016-03-02,-0.000950507724962702,-0.0035243172056550736,0.0025738094806923716,2.989343675217469
2016-03-03,-0.005742575902472031,-0.007776963665935876,0.0020343877634638454,2.543230691751921
2016-03-04,-0.011495242617393967,-0.013479322585364968,0.0019840799679710012,2.5515110346586836
2016-03-07,-0.0126898285273922,-0.01399392949000337,0.001304100962611171,1.8145916437756822
2016-03-08,0.005354413607880804,0.0035306628997548136,0.0018237507081259909,2.518088449547145
2016-03-09,0.0017752135006895637,-0.0004155022090362051,0.002190715709725769,2.9272102100913044
2016-03-10,0.008292085181310553,0.006130632500111262,0.0021614526811992905,2.873303540181361
2016-03-11,-0.0013817652924609913,-0.0036682909951021928,0.0022865257026412015,3.080445964263549
2016-03-14,0.0030286634713741255,0.0009721717509787457,0.0020564917203953798,2.9692804770788417
2016-03-15,-0.009057872890723828,-0.011318555975758243,0.0022606830850344156,3.086636314065849
2016-03-16,-0.008515073498978381,-0.010372753690199868,0.0018576801912214874,2.6136750138912395
2016-03-17,-0.001177969594713018,-0.0027969385912071923,0.0016189689964941742,2.2749326381487767
2016-03-18,-0.004295068811578997,-0.006139840497642747,0.0018447716860637508,2.6046362833763332
2016-03-21,0.004197706517402533,0.00231893490628069,0.001878771611121843,2.749735845926217
2016-03-22,0.001786181838654765,-0.00044101426916224196,0.002227196107817007,3.2231877967212075
2016-03-23,-0.00809932821877428,-0.010188448406821015,0.002089120188046736,2.9346441797724365
2016-03-24,0.0033625301614631795,0.0015521106574739269,0.0018104195039892526,2.6401903374562
2016-03-28,-0.002981493646648957,-0.005068934820533638,0.0020874411738846816,2.989371725927674
2016-03-29,0.0030476406213386614,0.0012531101030732986,0.0017945305182653628,2.653682405495872
2016-03-30,-0.0008456761728866495,-0.0027828237563318836,0.0019371475834452344,2.918418997192685
2016-03-31,0.0022142774909192403,0.00040343095356627063,0.0018108465373529697,2.7731682824758805
